联赛,赛季,轮次,比赛时间,主队,完场比分,客队,半场比分,bet365亚盘初盘,bet365大小球初盘,bet365胜平负初盘,主队近30场比赛积分,客队近30场比赛积分,主队近3场比赛积分,客队近3场比赛积分,主客队近3场强弱
"荷兰乙组联赛","2025-2026","R_19","2025-12-06 03:00","阿尔梅勒城","3-2","阿贾克斯青年队","1-0","","","",23,12,6,3,3
"荷兰乙组联赛","2025-2026","R_19","2025-12-06 03:00","坎布尔","2-1","邓伯什","2-1","","","",38,29,5,6,-1
"荷兰乙组联赛","2025-2026","R_19","2025-12-06 03:00","海牙","2-1","埃门","1-1","","","",46,25,6,5,1
"荷兰乙组联赛","2025-2026","R_19","2025-12-06 03:00","赫尔蒙德","2-4","马斯特里赫特","1-1","","","",23,16,4,1,3
"荷兰乙组联赛","2025-2026","R_19","2025-12-06 03:00","罗达JC","2-3","阿尔克马尔青年队","0-1","","","",28,17,2,3,-1
"荷兰乙组联赛","2025-2026","R_19","2025-12-06 03:00","瓦尔韦克","1-2","芬洛","0-0","","","",26,21,4,0,4
"德国甲组联赛","2025-2026","R_13","2025-12-06 03:30","美因茨","0-1","门兴格拉德巴赫","0-0","","","",30,34,1,7,-6
"法国甲组联赛","2025-2026","R_15","2025-12-06 04:00","里尔","1-0","马赛","1-0","","","",54,57,6,7,-1
"西班牙甲组联赛","2025-2026","R_15","2025-12-06 04:00","皇家奥维耶多","0-0","马洛卡","0-0","","","",9,31,1,4,-3
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 04:10","赫尔城","1-4","米德尔斯堡","0-4","","","",28,33,3,4,-1
"葡萄牙超级联赛","2025-2026","R_13","2025-12-06 04:15","本菲卡","1-1","里斯本竞技","1-1","","","",70,73,7,9,-2
"德国乙组联赛","2025-2026","R_15","2025-12-06 20:00","波鸿","1-0","比勒菲尔德","0-0","","","",29,17,6,3,3
"德国乙组联赛","2025-2026","R_15","2025-12-06 20:00","凯泽斯劳滕","3-1","德累斯顿","1-0","","","",23,13,3,6,-3
"德国乙组联赛","2025-2026","R_15","2025-12-06 20:00","帕德博恩","1-2","埃弗斯堡","0-1","","","",29,27,3,4,-1
"英格兰超级联赛","2025-2026","R_15","2025-12-06 20:30","阿斯顿维拉","2-1","阿森纳","1-0","","","",57,63,9,7,2
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 20:30","沃特福德","3-2","诺维奇","1-2","","","",24,13,4,4,0
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 20:30","查尔顿","腰斩|腰斬|Interupt","朴茨茅斯","","","","",23,17,0,3,-3
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 20:30","德比郡","1-3","莱斯特城","0-3","","","",26,32,3,3,0
"法国乙组联赛","2025-2026","R_16","2025-12-06 21:00","蒙彼利埃","0-1","波城","0-1","","","",25,23,6,2,4
"法国乙组联赛","2025-2026","R_16","2025-12-06 21:00","特鲁瓦","1-1","罗德兹","0-0","","","",31,17,4,1,3
"西班牙甲组联赛","2025-2026","R_15","2025-12-06 21:00","比利亚雷亚尔","2-0","赫塔菲","1-0","","","",65,38,9,3,6
"意大利甲组联赛","2025-2026","R_14","2025-12-06 22:00","萨索洛","3-1","佛罗伦萨","2-1","","","",28,35,4,2,2
"德国甲组联赛","2025-2026","R_13","2025-12-06 22:30","科隆","1-1","圣保利","0-0","","","",32,25,1,0,1
"德国甲组联赛","2025-2026","R_13","2025-12-06 22:30","斯图加特","0-5","拜仁慕尼黑","0-1","","","",46,77,4,7,-3
"德国甲组联赛","2025-2026","R_13","2025-12-06 22:30","沃尔夫斯堡","3-1","柏林联合","2-0","","","",28,39,1,4,-3
"德国甲组联赛","2025-2026","R_13","2025-12-06 22:30","海登海姆","2-1","弗赖堡","0-1","","","",24,44,3,6,-3
"德国甲组联赛","2025-2026","R_13","2025-12-06 22:30","奥格斯堡","2-0","勒沃库森","2-0","","","",37,57,3,6,-3
"英格兰超级联赛","2025-2026","R_15","2025-12-06 23:00","纽卡斯尔联","2-1","伯恩利","2-0","","","",47,10,7,0,7
"英格兰超级联赛","2025-2026","R_15","2025-12-06 23:00","埃弗顿","3-0","诺丁汉森林","2-0","","","",46,36,6,6,0
"英格兰超级联赛","2025-2026","R_15","2025-12-06 23:00","托特纳姆热刺","2-0","布伦特福德","2-0","","","",33,47,1,3,-2
"英格兰超级联赛","2025-2026","R_15","2025-12-06 23:00","曼彻斯特城","3-0","桑德兰","2-0","","","",61,26,6,4,2
"英格兰超级联赛","2025-2026","R_15","2025-12-06 23:00","伯恩茅斯","0-0","切尔西","0-0","","","",38,53,1,4,-3
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 23:00","普雷斯顿","1-1","雷克瑟姆","0-1","","","",30,26,4,5,-1
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 23:00","斯旺西","2-0","牛津联队","2-0","","","",17,18,0,5,-5
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 23:00","伊普斯维奇","3-0","考文垂","1-0","","","",33,43,4,9,-5
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 23:00","女王公园巡游者","3-1","西布罗姆维奇","1-0","","","",25,25,6,4,2
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 23:00","谢菲尔德联队","4-0","斯托克城","3-0","","","",19,30,9,3,6
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 23:00","南安普敦","3-1","伯明翰","2-0","","","",27,28,6,7,-1
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 23:00","布莱克本","腰斩|腰斬|Interupt","谢周三","","","","",21,8,2,0,2
"英格兰冠军联赛","2025-2026","R_19","2025-12-06 23:00","布里斯托城","0-1","米尔沃尔","0-0","","","",29,31,6,6,0
"西班牙甲组联赛","2025-2026","R_15","2025-12-06 23:15","阿拉维斯","1-0","皇家社会","1-0","","","",36,34,0,4,-4
"荷兰甲组联赛","2025-2026","R_15","2025-12-06 23:30","海伦芬","0-2","埃因霍温","0-2","","","",17,37,3,9,-6
"荷兰乙组联赛","2025-2026","R_19","2025-12-06 23:30","威廉二世","2-0","多德勒支","0-0","","","",26,24,4,4,0
"葡萄牙超级联赛","2025-2026","R_13","2025-12-06 23:30","圣克拉拉","1-0","卡萨比亚","1-0","","","",39,31,1,1,0
"法国甲组联赛","2025-2026","R_15","2025-12-07 00:00","南特","1-2","朗斯","1-1","","","",30,56,2,9,-7
"意大利甲组联赛","2025-2026","R_14","2025-12-07 01:00","国际米兰","4-0","科莫","1-0","","","",58,51,6,7,-1
"西班牙甲组联赛","2025-2026","R_15","2025-12-07 01:30","皇家贝蒂斯","3-5","巴塞罗那","1-4","","","",55,77,5,9,-4
"英格兰超级联赛","2025-2026","R_15","2025-12-07 01:30","利兹联","3-3","利物浦","0-0","","","",14,53,3,4,-1
"德国甲组联赛","2025-2026","R_13","2025-12-07 01:30","RB莱比锡","6-0","法兰克福","2-0","","","",47,51,4,7,-3
"荷兰甲组联赛","2025-2026","R_15","2025-12-07 01:45","福图纳锡塔德","1-3","阿贾克斯","1-1","","","",18,23,5,3,2
"法国甲组联赛","2025-2026","R_15","2025-12-07 02:00","图卢兹","1-0","斯特拉斯堡","1-0","","","",34,55,2,3,-1
"葡萄牙超级联赛","2025-2026","R_13","2025-12-07 02:00","AVS俱乐部","1-2","里奥阿维","0-1","","","",16,32,2,2,0
"法国乙组联赛","2025-2026","R_16","2025-12-07 03:00","USL敦刻尔克","1-0","圣埃蒂安","0-0","","","",21,41,5,6,-1
"荷兰甲组联赛","2025-2026","R_15","2025-12-07 03:00","赫拉克莱斯","1-1","特尔斯达","0-0","","","",13,10,7,2,5
"德国乙组联赛","2025-2026","R_15","2025-12-07 03:30","达姆施塔特","3-2","卡尔斯鲁厄","1-1","","","",32,21,7,0,7
"意大利甲组联赛","2025-2026","R_14","2025-12-07 03:45","维罗纳","3-1","亚特兰大","2-0","","","",24,47,1,3,-2
"荷兰甲组联赛","2025-2026","R_15","2025-12-07 04:00","费耶诺德","6-1","兹沃勒","4-0","","","",31,16,3,7,-4
"西班牙甲组联赛","2025-2026","R_15","2025-12-07 04:00","毕尔巴鄂竞技","1-0","马德里竞技","0-0","","","",46,58,3,6,-3
"法国甲组联赛","2025-2026","R_15","2025-12-07 04:05","巴黎圣日尔曼","5-0","雷恩","2-0","","","",68,48,6,9,-3
"葡萄牙超级联赛","2025-2026","R_13","2025-12-07 04:30","法马利康","1-2","布拉加","1-1","","","",48,57,4,6,-2
"巴西甲组联赛","2025","R_38","2025-12-07 05:30","米拉索","3-3","弗拉门戈","2-2","","","",59,64,6,7,-1
"荷兰甲组联赛","2025-2026","R_15","2025-12-07 19:15","乌德勒支","1-1","特温特","0-0","","","",22,20,5,5,0
"意大利甲组联赛","2025-2026","R_14","2025-12-07 19:30","克雷莫纳","2-0","莱切","0-0","","","",17,27,3,4,-1
"德国乙组联赛","2025-2026","R_15","2025-12-07 20:30","柏林赫塔","0-2","马格德堡","0-0","","","",26,10,9,3,6
"德国乙组联赛","2025-2026","R_15","2025-12-07 20:30","布伦瑞克","1-1","荷尔斯泰因","1-1","","","",13,29,3,3,0
"德国乙组联赛","2025-2026","R_15","2025-12-07 20:30","纽伦堡","2-2","菲尔特","0-0","","","",18,13,6,3,3
"西班牙甲组联赛","2025-2026","R_15","2025-12-07 21:00","埃尔切","3-0","赫罗纳","1-0","","","",16,22,2,5,-3
"荷兰甲组联赛","2025-2026","R_15","2025-12-07 21:30","福伦丹","2-3","奈梅亨","1-0","","","",14,24,4,9,-5
"荷兰甲组联赛","2025-2026","R_15","2025-12-07 21:30","阿尔克马尔","2-2","前进之鹰","2-1","","","",27,18,0,4,-4
"法国甲组联赛","2025-2026","R_15","2025-12-07 22:00","尼斯","0-1","昂热","0-1","","","",47,30,0,6,-6
"意大利甲组联赛","2025-2026","R_14","2025-12-07 22:00","卡利亚里","1-0","罗马","0-0","","","",26,69,2,6,-4
"英格兰超级联赛","2025-2026","R_15","2025-12-07 22:00","布莱顿","1-1","西汉姆联","0-0","","","",49,29,6,2,4
"德国甲组联赛","2025-2026","R_13","2025-12-07 22:30","汉堡","3-2","云达不莱梅","0-1","","","",12,42,4,4,0
"西班牙甲组联赛","2025-2026","R_15","2025-12-07 23:15","巴伦西亚","1-1","塞维利亚","0-0","","","",41,29,5,3,2
"葡萄牙超级联赛","2025-2026","R_13","2025-12-07 23:30","埃斯托里尔","3-3","摩里伦斯","1-1","","","",44,38,6,4,2
"荷兰甲组联赛","2025-2026","R_15","2025-12-07 23:45","鹿特丹斯巴达","1-0","布雷达","1-0","","","",17,12,1,0,1
"荷兰乙组联赛","2025-2026","R_19","2025-12-07 23:45","维迪斯","0-0","奥斯","0-0","","","",22,19,3,4,-1
"法国甲组联赛","2025-2026","R_15","2025-12-08 00:15","勒阿弗尔","0-0","巴黎足球会","0-0","","","",35,15,1,1,0
"法国甲组联赛","2025-2026","R_15","2025-12-08 00:15","欧塞尔","3-1","梅斯","2-1","","","",29,24,2,3,-1
"英格兰超级联赛","2025-2026","R_15","2025-12-08 00:30","富勒姆","1-2","水晶宫","1-1","","","",38,49,6,6,0
"德国甲组联赛","2025-2026","R_13","2025-12-08 00:30","多特蒙德","2-0","霍芬海姆","1-0","","","",57,41,5,7,-2
"意大利甲组联赛","2025-2026","R_14","2025-12-08 01:00","拉齐奥","1-1","博洛尼亚","1-1","","","",44,52,3,6,-3
"西班牙甲组联赛","2025-2026","R_15","2025-12-08 01:30","西班牙人","1-0","巴列卡诺","1-0","","","",43,37,6,3,3
"葡萄牙超级联赛","2025-2026","R_13","2025-12-08 02:00","阿马多拉","3-1","阿罗卡","2-0","","","",24,35,4,0,4
"葡萄牙超级联赛","2025-2026","R_13","2025-12-08 02:00","艾华卡","1-0","葡萄牙国民","0-0","","","",14,33,4,1,3
"巴西甲组联赛","2025","R_38","2025-12-08 03:00","桑托斯","3-0","克鲁塞罗","2-0","","","",40,57,7,5,2
"巴西甲组联赛","2025","R_38","2025-12-08 03:00","累西腓体育","0-4","格雷米奥","0-3","","","",15,38,0,3,-3
"巴西甲组联赛","2025","R_38","2025-12-08 03:00","维多利亚","1-0","圣保罗","0-0","","","",36,42,6,6,0
"巴西甲组联赛","2025","R_38","2025-12-08 03:00","米内罗竞技","5-0","瓦斯科达伽马","2-0","","","",36,38,1,3,-2
"巴西甲组联赛","2025","R_38","2025-12-08 03:00","博塔弗戈","4-2","福塔雷萨","1-1","","","",52,36,5,9,-4
"巴西甲组联赛","2025","R_38","2025-12-08 03:00","塞阿拉","1-3","帕尔梅拉斯","1-1","","","",32,57,1,4,-3
"巴西甲组联赛","2025","R_38","2025-12-08 03:00","科林蒂安","1-1","尤文图德","1-0","","","",36,27,1,1,0
"巴西甲组联赛","2025","R_38","2025-12-08 03:00","弗鲁米嫩塞","2-0","巴伊亚","0-0","","","",48,48,7,7,0
"巴西甲组联赛","2025","R_38","2025-12-08 03:00","巴西国际","3-1","布拉干蒂诺RB","0-0","","","",32,32,1,3,-2
"法国甲组联赛","2025-2026","R_15","2025-12-08 03:45","洛里昂","1-0","里昂","1-0","","","",31,52,5,4,1
"意大利甲组联赛","2025-2026","R_14","2025-12-08 03:45","那不勒斯","2-1","尤文图斯","1-0","","","",60,56,6,5,1
"西班牙甲组联赛","2025-2026","R_15","2025-12-08 04:00","皇家马德里","0-2","塞尔塔","0-0","","","",70,46,5,3,2
"葡萄牙超级联赛","2025-2026","R_13","2025-12-08 04:30","通德拉","0-2","波尔图","0-0","","","",9,65,4,9,-5
"意大利甲组联赛","2025-2026","R_14","2025-12-08 22:00","比萨","0-1","帕尔马","0-1","","","",10,27,4,4,0
"意大利甲组联赛","2025-2026","R_14","2025-12-09 01:00","乌迪内斯","1-2","热那亚","0-1","","","",36,31,3,5,-2
"荷兰乙组联赛","2025-2026","R_19","2025-12-09 03:00","乌德勒支青年队","2-3","格拉夫夏普","1-2","","","",23,31,7,6,1
"法国乙组联赛","2025-2026","R_16","2025-12-09 03:45","兰斯","4-0","拉瓦勒","3-0","","","",36,15,6,6,0
"意大利甲组联赛","2025-2026","R_14","2025-12-09 03:45","都灵","2-3","AC米兰","2-1","","","",35,57,1,7,-6
"西班牙甲组联赛","2025-2026","R_15","2025-12-09 04:00","奥萨苏纳","2-0","莱万特","2-0","","","",34,9,1,0,1
"英格兰超级联赛","2025-2026","R_15","2025-12-09 04:00","狼队","1-4","曼彻斯特联","1-1","","","",28,38,0,4,-4
"葡萄牙超级联赛","2025-2026","R_13","2025-12-09 04:30","吉马良斯","0-0","吉维森特","0-0","","","",47,39,6,4,2
"英格兰冠军联赛","2025-2026","R_20","2025-12-10 03:45","布莱克本","","牛津联队","","","","",21,18,2,4,-2
"英格兰冠军联赛","2025-2026","R_20","2025-12-10 03:45","查尔顿","","米德尔斯堡","","","","",23,36,0,6,-6
"英格兰冠军联赛","2025-2026","R_20","2025-12-10 03:45","普雷斯顿","","考文垂","","","","",31,43,5,6,-1
"英格兰冠军联赛","2025-2026","R_20","2025-12-10 03:45","谢菲尔德联队","","诺维奇","","","","",22,13,9,4,5
"英格兰冠军联赛","2025-2026","R_20","2025-12-10 03:45","南安普敦","","西布罗姆维奇","","","","",30,25,6,4,2
"英格兰冠军联赛","2025-2026","R_20","2025-12-10 03:45","沃特福德","","谢周三","","","","",27,8,4,0,4
"英格兰冠军联赛","2025-2026","R_20","2025-12-10 03:45","斯旺西","","朴茨茅斯","","","","",20,17,3,3,0
"英格兰冠军联赛","2025-2026","R_20","2025-12-10 04:00","女王公园巡游者","","伯明翰","","","","",28,28,6,4,2
"荷兰乙组联赛","2025-2026","R_20","2025-12-11 03:00","维迪斯","","瓦尔韦克","","","","",23,26,1,3,-2
"英格兰冠军联赛","2025-2026","R_20","2025-12-11 03:45","布里斯托城","","莱斯特城","","","","",29,35,3,3,0
"英格兰冠军联赛","2025-2026","R_20","2025-12-11 03:45","德比郡","","米尔沃尔","","","","",26,34,3,9,-6
"英格兰冠军联赛","2025-2026","R_20","2025-12-11 03:45","伊普斯维奇","","斯托克城","","","","",36,30,4,3,1
"英格兰冠军联赛","2025-2026","R_20","2025-12-11 04:00","赫尔城","","雷克瑟姆","","","","",28,27,3,5,-2
"德国乙组联赛","2025-2026","R_16","2025-12-13 01:30","菲尔特","","柏林赫塔","","","","",14,26,1,6,-5
"德国乙组联赛","2025-2026","R_16","2025-12-13 01:30","德累斯顿","","布伦瑞克","","","","",13,14,6,4,2
"法国乙组联赛","2025-2026","R_17","2025-12-13 03:00","罗德兹","","甘冈","","","","",18,23,2,4,-2
"法国乙组联赛","2025-2026","R_17","2025-12-13 03:00","拉瓦勒","","USL敦刻尔克","","","","",15,24,3,5,-2
"法国乙组联赛","2025-2026","R_17","2025-12-13 03:00","南锡","","克莱蒙","","","","",15,29,0,5,-5
"法国乙组联赛","2025-2026","R_17","2025-12-13 03:00","波城","","亚眠","","","","",26,15,4,0,4
"法国乙组联赛","2025-2026","R_17","2025-12-13 03:00","阿纳西","","勒芒","","","","",22,27,6,7,-1
"荷兰乙组联赛","2025-2026","R_20","2025-12-13 03:00","格拉夫夏普","","罗达JC","","","","",34,28,9,1,8
"荷兰乙组联赛","2025-2026","R_20","2025-12-13 03:00","邓伯什","","芬洛","","","","",29,24,3,3,0
"荷兰乙组联赛","2025-2026","R_20","2025-12-13 03:00","多德勒支","","FC埃因霍温","","","","",24,21,3,6,-3
"荷兰乙组联赛","2025-2026","R_20","2025-12-13 03:00","埃门","","赫尔蒙德","","","","",25,23,4,4,0
"荷兰乙组联赛","2025-2026","R_20","2025-12-13 03:00","阿尔克马尔青年队","","乌德勒支青年队","","","","",20,23,3,6,-3
"荷兰乙组联赛","2025-2026","R_20","2025-12-13 03:00","埃因霍温青年队","","阿尔梅勒城","","","","",31,26,3,9,-6
"荷兰乙组联赛","2025-2026","R_20","2025-12-13 03:00","马斯特里赫特","","阿贾克斯青年队","","","","",19,12,4,3,1
"荷兰乙组联赛","2025-2026","R_20","2025-12-13 03:00","奥斯","","海牙","","","","",20,49,4,9,-5
"荷兰乙组联赛","2025-2026","R_20","2025-12-13 03:00","威廉二世","","坎布尔","","","","",29,41,6,7,-1
"德国甲组联赛","2025-2026","R_14","2025-12-13 03:30","柏林联合","","RB莱比锡","","","","",39,50,3,7,-4
"法国甲组联赛","2025-2026","R_16","2025-12-13 03:45","昂热","","南特","","","","",33,29,6,1,5
"意大利甲组联赛","2025-2026","R_15","2025-12-13 03:45","莱切","","比萨","","","","",27,10,3,1,2
"西班牙甲组联赛","2025-2026","R_16","2025-12-13 04:00","皇家社会","","赫罗纳","","","","",31,22,3,2,1
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 04:00","西布罗姆维奇","","谢菲尔德联队","","","","",25,22,4,9,-5
"德国乙组联赛","2025-2026","R_16","2025-12-13 20:00","卡尔斯鲁厄","","帕德博恩","","","","",21,29,0,0,0
"德国乙组联赛","2025-2026","R_16","2025-12-13 20:00","马格德堡","","荷尔斯泰因","","","","",13,29,6,1,5
"德国乙组联赛","2025-2026","R_16","2025-12-13 20:00","比勒菲尔德","","凯泽斯劳滕","","","","",17,26,0,6,-6
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 20:30","斯托克城","","斯旺西","","","","",30,20,3,3,0
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 20:30","诺维奇","","南安普敦","","","","",13,30,4,6,-2
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 20:30","牛津联队","","普雷斯顿","","","","",18,31,4,5,-1
"法国乙组联赛","2025-2026","R_17","2025-12-13 21:00","格勒诺布尔","","蒙彼利埃","","","","",20,25,6,3,3
"法国乙组联赛","2025-2026","R_17","2025-12-13 21:00","红星","","兰斯","","","","",28,39,5,9,-4
"西班牙甲组联赛","2025-2026","R_16","2025-12-13 21:00","马德里竞技","","巴伦西亚","","","","",57,39,3,5,-2
"意大利甲组联赛","2025-2026","R_15","2025-12-13 22:00","都灵","","克雷莫纳","","","","",32,20,0,6,-6
"德国甲组联赛","2025-2026","R_14","2025-12-13 22:30","霍芬海姆","","汉堡","","","","",41,15,4,6,-2
"德国甲组联赛","2025-2026","R_14","2025-12-13 22:30","圣保利","","海登海姆","","","","",26,26,1,6,-5
"德国甲组联赛","2025-2026","R_14","2025-12-13 22:30","门兴格拉德巴赫","","沃尔夫斯堡","","","","",37,28,7,4,3
"德国甲组联赛","2025-2026","R_14","2025-12-13 22:30","法兰克福","","奥格斯堡","","","","",48,37,4,6,-2
"英格兰超级联赛","2025-2026","R_16","2025-12-13 23:00","利物浦","","布莱顿","","","","",51,50,5,4,1
"英格兰超级联赛","2025-2026","R_16","2025-12-13 23:00","切尔西","","埃弗顿","","","","",54,46,2,6,-4
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 23:00","朴茨茅斯","","布莱克本","","","","",17,21,3,2,1
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 23:00","伯明翰","","查尔顿","","","","",28,23,4,0,4
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 23:00","考文垂","","布里斯托城","","","","",43,29,6,3,3
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 23:00","莱斯特城","","伊普斯维奇","","","","",35,36,3,4,-1
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 23:00","米德尔斯堡","","女王公园巡游者","","","","",36,28,6,6,0
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 23:00","米尔沃尔","","赫尔城","","","","",34,28,9,3,6
"英格兰冠军联赛","2025-2026","R_21","2025-12-13 23:00","雷克瑟姆","","沃特福德","","","","",27,27,5,4,1
"西班牙甲组联赛","2025-2026","R_16","2025-12-13 23:15","马洛卡","","埃尔切","","","","",31,19,2,4,-2
"荷兰甲组联赛","2025-2026","R_16","2025-12-13 23:30","特尔斯达","","奈梅亨","","","","",11,27,2,9,-7
"葡萄牙超级联赛","2025-2026","R_14","2025-12-13 23:30","卡萨比亚","","吉维森特","","","","",30,39,1,2,-1
